2026-02-13 13:27:27.111 [main] [,] INFO  c.a.n.client.logging.NacosLogging - Nacos Logging Adapter Builder: com.alibaba.nacos.logger.adapter.logback12.LogbackNacosLoggingAdapterBuilder
2026-02-13 18:09:03.465 [main] [,] INFO  o.s.cloud.context.scope.GenericScope - BeanFactory id=bd1df7cf-0b51-346e-9c8b-58c54f706e50
2026-02-13 18:09:03.867 [main] [,] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port 8081 (http)
2026-02-13 18:09:03.876 [main] [,] INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8081"]
2026-02-13 18:09:03.876 [main] [,] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2026-02-13 18:09:03.878 [main] [,] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.34]
2026-02-13 18:09:03.931 [main] [,] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2026-02-13 18:09:03.932 [main] [,] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1503 ms
2026-02-13 18:09:04.212 [main] [,] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2026-02-13 18:09:04.374 [main] [,] INFO  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@6b4a2887
2026-02-13 18:09:04.376 [main] [,] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2026-02-13 18:09:04.487 [main] [,] INFO  org.flywaydb.core.FlywayExecutor - Database: jdbc:mysql://localhost:3306/user_db (MySQL 8.0)
2026-02-13 18:09:04.532 [main] [,] INFO  o.f.core.internal.command.DbValidate - Successfully validated 5 migrations (execution time 00:00.025s)
2026-02-13 18:09:04.548 [main] [,] INFO  o.f.core.internal.command.DbMigrate - Current version of schema `user_db`: 5
2026-02-13 18:09:04.551 [main] [,] INFO  o.f.core.internal.command.DbMigrate - Schema `user_db` is up to date. No migration necessary.
2026-02-13 18:09:04.585 [main] [,] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: userPersistenceUnit]
2026-02-13 18:09:04.616 [main] [,] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 6.5.3.Final
2026-02-13 18:09:04.637 [main] [,] INFO  o.h.c.i.RegionFactoryInitiator - HHH000026: Second-level cache disabled
2026-02-13 18:09:04.854 [main] [,] INFO  o.s.o.j.p.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
2026-02-13 18:09:04.888 [main] [,] WARN  org.hibernate.orm.deprecation - HHH90000025: MySQL8Dialect does not need to be specified explicitly using 'hibernate.dialect' (remove the property setting and it will be selected by default)
2026-02-13 18:09:04.888 [main] [,] WARN  org.hibernate.orm.deprecation - HHH90000026: MySQL8Dialect has been deprecated; use org.hibernate.dialect.MySQLDialect instead
2026-02-13 18:09:05.557 [main] [,] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
2026-02-13 18:09:05.589 [main] [,] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'userPersistenceUnit'
2026-02-13 18:09:05.811 [main] [,] INFO  o.s.d.j.r.query.QueryEnhancerFactory - Hibernate is in classpath; If applicable, HQL parser will be used.
2026-02-13 18:14:34.571 [main] [,] INFO  c.a.n.client.logging.NacosLogging - Nacos Logging Adapter Builder: com.alibaba.nacos.logger.adapter.logback12.LogbackNacosLoggingAdapterBuilder
2026-02-13 18:14:34.573 [main] [,] INFO  c.a.n.client.logging.NacosLogging - Nacos Logging Adapter Builder: com.alibaba.nacos.logger.adapter.logback14.LogbackNacosLoggingAdapterBuilder
2026-02-13 18:14:34.574 [main] [,] INFO  c.a.n.client.logging.NacosLogging - Nacos Logging Adapter: com.alibaba.nacos.logger.adapter.logback14.LogbackNacosLoggingAdapter match ch.qos.logback.classic.Logger success.
2026-02-13 18:14:34.579 [main] [,] INFO  c.a.n.client.logging.NacosLogging - Nacos Logging Adapter Builder: com.alibaba.nacos.logger.adapter.log4j2.Log4j2NacosLoggingAdapterBuilder
2026-02-13 18:14:34.584 [background-preinit] [,] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.2.Final
2026-02-13 18:14:34.660 [main] [,] INFO  c.b.p.user.UserServiceApplication - Starting UserServiceApplication using Java 21.0.5 with PID 32828 (E:\workspace_app\microservice-blog-platform\user-service\target\classes started by User in E:\workspace_app\microservice-blog-platform\user-service)
2026-02-13 18:14:34.660 [main] [,] DEBUG c.b.p.user.UserServiceApplication - Running with Spring Boot v3.3.7, Spring v6.1.16
2026-02-13 18:14:34.661 [main] [,] INFO  c.b.p.user.UserServiceApplication - The following 1 profile is active: "dev"
2026-02-13 18:14:35.228 [main] [,] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode
2026-02-13 18:14:35.228 [main] [,] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2026-02-13 18:14:35.329 [main] [,] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 95 ms. Found 5 JPA repository interfaces.
2026-02-13 18:14:35.744 [main] [,] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode
2026-02-13 18:14:35.745 [main] [,] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2026-02-13 18:14:35.765 [main] [,] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.blog.platform.user.infrastructure.persistence.repository.NotificationRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
2026-02-13 18:14:35.766 [main] [,] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.blog.platform.user.infrastructure.persistence.repository.UserFollowRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
2026-02-13 18:14:35.768 [main] [,] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.blog.platform.user.infrastructure.persistence.repository.UserJpaRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
2026-02-13 18:14:35.768 [main] [,] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.blog.platform.user.infrastructure.persistence.repository.UserSessionJpaRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
2026-02-13 18:14:35.768 [main] [,] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.blog.platform.user.infrastructure.persistence.repository.UserStatisticsJpaRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
2026-02-13 18:14:35.768 [main] [,] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 18 ms. Found 0 Redis repository interfaces.
2026-02-13 18:14:35.945 [main] [,] INFO  o.s.cloud.context.scope.GenericScope - BeanFactory id=bd1df7cf-0b51-346e-9c8b-58c54f706e50
2026-02-13 18:14:36.391 [main] [,] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port 8081 (http)
2026-02-13 18:14:36.404 [main] [,] INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8081"]
2026-02-13 18:14:36.405 [main] [,] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2026-02-13 18:14:36.405 [main] [,] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.34]
2026-02-13 18:14:36.455 [main] [,] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2026-02-13 18:14:36.455 [main] [,] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1764 ms
2026-02-13 18:14:36.808 [main] [,] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2026-02-13 18:14:37.002 [main] [,] INFO  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@5773f83d
2026-02-13 18:14:37.004 [main] [,] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2026-02-13 18:14:37.132 [main] [,] INFO  org.flywaydb.core.FlywayExecutor - Database: jdbc:mysql://localhost:3306/user_db (MySQL 8.0)
2026-02-13 18:14:37.217 [main] [,] INFO  o.f.core.internal.command.DbValidate - Successfully validated 5 migrations (execution time 00:00.050s)
2026-02-13 18:14:37.242 [main] [,] INFO  o.f.core.internal.command.DbMigrate - Current version of schema `user_db`: 5
2026-02-13 18:14:37.245 [main] [,] INFO  o.f.core.internal.command.DbMigrate - Schema `user_db` is up to date. No migration necessary.
2026-02-13 18:14:37.282 [main] [,] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: userPersistenceUnit]
2026-02-13 18:14:37.317 [main] [,] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 6.5.3.Final
2026-02-13 18:14:37.342 [main] [,] INFO  o.h.c.i.RegionFactoryInitiator - HHH000026: Second-level cache disabled
2026-02-13 18:14:37.578 [main] [,] INFO  o.s.o.j.p.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
2026-02-13 18:14:37.623 [main] [,] WARN  org.hibernate.orm.deprecation - HHH90000025: MySQL8Dialect does not need to be specified explicitly using 'hibernate.dialect' (remove the property setting and it will be selected by default)
2026-02-13 18:14:37.623 [main] [,] WARN  org.hibernate.orm.deprecation - HHH90000026: MySQL8Dialect has been deprecated; use org.hibernate.dialect.MySQLDialect instead
2026-02-13 18:14:38.308 [main] [,] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
2026-02-13 18:14:38.335 [main] [,] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'userPersistenceUnit'
2026-02-13 18:14:38.551 [main] [,] INFO  o.s.d.j.r.query.QueryEnhancerFactory - Hibernate is in classpath; If applicable, HQL parser will be used.
2026-02-13 18:14:39.306 [main] [,] WARN  i.m.p.PrometheusMeterRegistry - A MeterFilter is being configured after a Meter has been registered to this registry. All MeterFilters should be configured before any Meters are registered. If that is not possible or you have a use case where it should be allowed, let the Micrometer maintainers know at https://github.com/micrometer-metrics/micrometer/issues/4920. Enable DEBUG level logging on this logger to see a stack trace of the call configuring this MeterFilter.
2026-02-13 18:17:38.412 [main] [,] INFO  c.a.n.client.logging.NacosLogging - Nacos Logging Adapter Builder: com.alibaba.nacos.logger.adapter.logback12.LogbackNacosLoggingAdapterBuilder
2026-02-13 18:17:38.414 [main] [,] INFO  c.a.n.client.logging.NacosLogging - Nacos Logging Adapter Builder: com.alibaba.nacos.logger.adapter.logback14.LogbackNacosLoggingAdapterBuilder
2026-02-13 18:17:38.414 [main] [,] INFO  c.a.n.client.logging.NacosLogging - Nacos Logging Adapter: com.alibaba.nacos.logger.adapter.logback14.LogbackNacosLoggingAdapter match ch.qos.logback.classic.Logger success.
2026-02-13 18:17:38.418 [main] [,] INFO  c.a.n.client.logging.NacosLogging - Nacos Logging Adapter Builder: com.alibaba.nacos.logger.adapter.log4j2.Log4j2NacosLoggingAdapterBuilder
2026-02-13 18:17:38.423 [background-preinit] [,] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.2.Final
2026-02-13 18:17:38.490 [main] [,] INFO  c.b.p.user.UserServiceApplication - Starting UserServiceApplication using Java 21.0.5 with PID 28444 (E:\workspace_app\microservice-blog-platform\user-service\target\classes started by User in E:\workspace_app\microservice-blog-platform\user-service)
2026-02-13 18:17:38.490 [main] [,] DEBUG c.b.p.user.UserServiceApplication - Running with Spring Boot v3.3.7, Spring v6.1.16
2026-02-13 18:17:38.491 [main] [,] INFO  c.b.p.user.UserServiceApplication - The following 1 profile is active: "dev"
2026-02-13 18:17:38.967 [main] [,] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode
2026-02-13 18:17:38.968 [main] [,] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2026-02-13 18:17:39.051 [main] [,] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 78 ms. Found 5 JPA repository interfaces.
2026-02-13 18:17:39.372 [main] [,] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode
2026-02-13 18:17:39.372 [main] [,] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2026-02-13 18:17:39.389 [main] [,] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.blog.platform.user.infrastructure.persistence.repository.NotificationRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
